ID,intervention_eligibility_start,intervention_eligibility_end,subpopulation,P_RRH,P_TSH,P_PSH,P_NOTX
6977,7/17/2019,10/17/2019,1,0.929776568,0.343604075,0.248607324,0.261316903
7486,9/22/2019,12/22/2019,1,0.882824454,0.579417937,0.667074629,0.34828259
6962,7/17/2019,3/7/2021,1,0.920049223,0.161323571,0.541860276,0.155829521
6980,7/19/2019,10/13/2019,0,0.002318153,0.565705183,0.440815738,0.248334315
8847,4/4/2020,3/22/2021,1,0.657325358,0.369584001,0.822943566,0.022608846
8847,5/16/2021,6/28/2021,1,0.756652461,0.763369165,0.444846358,0.273656425
6985,7/14/2019,10/14/2019,1,0.742797307,0.212341499,0.592523936,0.667953623
6974,7/16/2019,10/16/2019,1,0.591416102,0.327866904,0.90534931,0.552121134
9231,6/5/2020,9/5/2020,0,0.068957706,0.145464216,0.705226988,0.490403307
9231,10/22/2020,12/30/2021,0,0.084170477,0.022626101,0.53286172,0.360131563
10528,1/21/2021,4/21/2021,0,0.744096127,0.23856173,0.823209804,0.196767429
6988,7/17/2019,11/20/2019,1,0.464709312,0.066700817,0.843175584,0.694709792
6987,7/21/2019,10/21/2019,1,0.635638247,0.660432589,0.341902255,0.237696227
6986,7/15/2019,9/6/2019,1,0.085672256,0.443765689,0.098654327,0.337333676
6996,7/20/2019,8/31/2019,1,0.28432791,0.651399182,0.984847408,0.256215271
6993,7/19/2019,7/26/2019,1,0.149113957,0.583097641,0.079338254,0.107676741
6992,7/17/2019,10/17/2019,0,0.283560604,0.885913078,0.816982885,0.175747823
6997,7/22/2019,1/31/2020,1,0.936441406,0.459572012,0.249321266,0.049633507
7048,7/22/2019,10/22/2019,1,0.488883497,0.585219834,0.488529895,0.533144699
10148,10/31/2020,1/31/2021,1,0.486618954,0.978794728,0.803141597,0.532066003
6973,7/16/2019,1/16/2020,1,0.09871038,0.359172787,0.836532689,0.127378631
7416,9/10/2019,10/10/2019,1,0.077128306,0.839812955,0.007177427,0.705001798
7058,7/23/2019,10/23/2019,1,0.052100685,0.682137,0.712325315,0.724634823
7748,10/22/2019,2/21/2020,0,0.209777915,0.187726181,0.064013001,0.487580568
7507,9/24/2019,12/24/2019,1,0.197694495,0.367027367,0.62036689,0.724871653
7280,8/22/2019,11/22/2019,0,0.924354064,0.405342783,0.187039232,0.225314542
7020,7/20/2019,3/22/2021,1,0.782043815,0.328450385,0.874036083,0.132064642
7023,7/23/2019,10/23/2019,0,0.177444549,0.325226361,0.224697634,0.346915101
7259,8/18/2019,11/18/2019,1,0.706352348,0.85910661,0.947254456,0.63003219
7027,7/24/2019,10/24/2019,1,0.119454884,0.293859743,0.715870661,0.096440586
10814,3/26/2021,6/26/2021,1,0.854366877,0.888491133,0.286222739,0.137516407
7013,7/24/2019,10/24/2019,1,0.490775739,0.269440505,0.275240523,0.298476307
7036,7/24/2019,10/24/2019,1,0.229614282,0.900639401,0.14974745,0.625314461
7079,8/2/2019,10/16/2019,1,0.627091755,0.542843551,0.530418818,0.733064772
6998,7/21/2019,1/30/2020,1,0.264445308,0.104782932,0.863284001,0.653486968
6998,8/29/2021,9/20/2021,1,0.549275291,0.63324172,0.056046018,0.580371472
7077,7/31/2019,11/28/2019,1,0.156387363,0.550090578,0.07232975,0.680615991
6917,7/7/2019,10/7/2019,1,0.707840918,0.092645635,0.746646961,0.376896741
7022,7/22/2019,2/19/2020,0,0.484288599,0.0002091,0.948062364,0.67408027
6972,7/19/2019,10/27/2019,1,0.414236343,0.269301281,0.300552233,0.706439266
7028,7/25/2019,8/15/2019,1,0.126063308,0.441833575,0.85005436,0.352467217
7025,7/23/2019,11/8/2019,1,0.583021164,0.491421313,0.75511034,0.666610762
7040,7/25/2019,3/25/2021,1,0.179277282,0.200340914,0.424488181,0.306010273
11507,8/21/2021,11/21/2021,1,0.206046403,0.447913546,0.240720917,0.648345288
11055,5/16/2021,6/26/2021,1,0.875949492,0.037697248,0.220235979,0.039501079
7029,7/21/2019,8/3/2019,1,0.339311069,0.663569488,0.175042123,0.534967782
7055,7/27/2019,10/27/2019,1,0.704291003,0.45538005,0.462099449,0.255469804
7045,7/23/2019,7/23/2019,0,0.069800117,0.887245385,0.307531283,0.519576328
7050,7/27/2019,3/26/2021,1,0.230600617,0.198853076,0.357040175,0.500727382
7018,7/24/2019,4/3/2021,0,0.166262768,0.424335844,0.326794586,0.514424481
7257,8/21/2019,11/21/2019,1,0.865941831,0.49212346,0.780119907,0.484037636
7184,8/12/2019,11/12/2019,1,0.950123211,0.032142184,0.666269955,0.346404322
7184,5/9/2020,8/9/2020,1,0.844193828,0.799630092,0.374428278,0.393458854
7149,8/9/2019,11/9/2019,1,0.029899528,0.3562572,0.317324882,0.359290212
6979,7/15/2019,10/15/2019,1,0.962549272,0.253078361,0.628593952,0.556579922
7061,7/23/2019,9/6/2019,1,0.759318055,0.298555641,0.104318459,0.56026285
7067,7/30/2019,9/28/2019,1,0.68983114,0.005840711,0.273242762,0.710373061
7046,7/24/2019,10/24/2019,1,0.218896867,0.798255301,0.749073184,0.183463314
7130,8/4/2019,10/27/2019,0,0.953838287,0.279417606,0.446438662,0.032776569
7062,7/28/2019,10/28/2019,1,0.343787,0.927549412,0.937960409,0.62092396
7065,7/30/2019,12/22/2019,1,0.778445587,0.623542874,0.037962287,0.080405519
7065,5/18/2020,6/19/2021,1,0.533795513,0.104807715,0.079969737,0.145017443
7070,7/28/2019,10/28/2019,0,0.849721887,0.20416736,0.30670969,0.304238106
7063,7/27/2019,10/27/2019,1,0.597138472,0.897259598,0.901606939,0.27612144
7063,8/24/2020,11/24/2020,1,0.271235855,0.056977322,0.586996502,0.32706412
7171,8/10/2019,10/19/2019,1,0.005857717,0.265128283,0.783619622,0.244157076
7087,7/29/2019,8/21/2019,1,0.202225436,0.394413815,0.490378379,0.153001179
7054,7/26/2019,11/28/2019,0,0.967004415,0.092870273,0.059178146,0.11142694
7072,8/1/2019,11/28/2019,1,0.199999266,0.232552842,0.917515854,0.632024287
7115,8/1/2019,11/1/2019,1,0.507254119,0.328871492,0.662267593,0.666870449
7068,7/28/2019,9/5/2019,0,0.703754715,0.491434974,0.191049165,0.042062301
7139,8/9/2019,8/31/2019,0,0.313160873,0.049634412,0.621483485,0.713745612
7043,7/25/2019,10/25/2019,0,0.132543496,0.264041915,0.914887148,0.573285067
7043,2/15/2020,5/15/2020,0,0.298651169,0.469208474,0.671602002,0.23992514
7142,8/9/2019,11/9/2019,1,0.064082267,0.205208752,0.324687902,0.550797708
7134,8/4/2019,11/4/2019,1,0.71296009,0.771018291,0.131628547,0.448596977
7134,8/17/2021,11/17/2021,1,0.720582237,0.830661779,0.18180082,0.512946361
9047,5/5/2020,8/5/2020,1,0.686845225,0.996974599,0.453936144,0.537709373
9047,10/16/2020,1/16/2021,1,0.840907813,0.967327223,0.524752114,0.10239565
7125,8/6/2019,11/6/2019,0,0.456306376,0.570720749,0.87824475,0.104627856
7095,7/30/2019,10/30/2019,1,0.780054817,0.54804449,0.751628391,0.062164
7074,8/1/2019,8/4/2020,1,0.344610488,0.736920305,0.862588024,0.500490606
7081,8/1/2019,8/1/2019,1,0.951596713,0.53470141,0.640230647,0.378312188
7081,3/16/2020,6/16/2020,1,0.019242454,0.689397279,0.825741867,0.742577847
7469,9/15/2019,11/24/2019,1,0.777255244,0.191175891,0.973711946,0.190565602
7368,9/5/2019,12/5/2019,1,0.201086018,0.134029125,0.18069773,0.382315798
7060,7/26/2019,1/22/2020,0,0.184554228,0.100695915,0.972053041,0.393980122
7076,7/27/2019,6/21/2021,1,0.201997007,0.97618565,0.988920021,0.051309672
7069,7/26/2019,10/26/2019,1,0.146398226,0.213529045,0.238966709,0.253721558
7476,9/15/2019,12/15/2019,1,0.612246612,0.121066706,0.809485155,0.074856763
7088,7/27/2019,10/27/2019,1,0.380138854,0.243853381,0.921701598,0.271350138
7124,8/2/2019,9/16/2019,0,0.616130418,0.10124588,0.253769822,0.280189457
7089,8/1/2019,8/8/2019,1,0.805153483,0.249986931,0.866790671,0.031424775
7547,9/27/2019,11/25/2019,1,0.141017529,0.063064871,0.42072486,0.604062862
7026,7/26/2019,5/1/2021,1,0.193221586,0.774631874,0.922003163,0.285483169
7164,8/7/2019,11/7/2019,0,0.395853767,0.592359846,0.268839499,0.370682541
9594,8/6/2020,11/6/2020,0,0.944685577,0.730511863,0.201472735,0.154603663
7083,8/2/2019,11/2/2019,1,0.678982662,0.003277539,0.684168579,0.432081378
7094,7/31/2019,7/31/2019,1,0.000177776,0.552709085,0.409136461,0.380441217
7092,8/1/2019,11/1/2019,1,0.039728841,0.177249796,0.200430988,0.629081115
7092,9/30/2021,12/30/2021,1,0.2726164,0.625233729,0.805948594,0.453810344
10478,1/4/2021,4/4/2021,1,0.882583519,0.883934454,0.929429351,0.657007162
7672,10/14/2019,1/16/2021,1,0.14029058,0.924795895,0.831595283,0.498834083
7328,9/2/2019,9/19/2019,1,0.544687699,0.570321267,0.256330632,0.519817653
7042,7/23/2019,11/30/2021,0,0.303926737,0.798610468,0.691153144,0.334110503
7064,7/23/2019,6/14/2021,1,0.249539042,0.167680631,0.668598728,0.585783863
7148,8/9/2019,10/14/2019,0,0.027885277,0.714503059,0.190717463,0.256116278
7105,8/1/2019,2/1/2020,0,0.41632272,0.71956185,0.142452332,0.082688648
7110,8/4/2019,10/17/2019,1,0.064504266,0.337620232,0.467804013,0.173990577
7090,8/1/2019,10/15/2019,0,0.398946594,0.579857214,0.282805413,0.683510241
7385,9/6/2019,12/6/2019,1,0.27630263,0.441839986,0.908406895,0.501407589
7146,8/7/2019,5/30/2020,1,0.351129491,0.100382969,0.383651503,0.738172305
7246,8/23/2019,11/23/2019,0,0.89560963,0.025785531,0.193061857,0.039166194
7093,8/1/2019,11/1/2019,1,0.435870851,0.402182572,0.768137246,0.582281147
7091,8/3/2019,11/3/2019,0,0.144345538,0.122045955,0.337204878,0.617287907
7101,8/1/2019,9/6/2019,1,0.413110479,0.316747056,0.040659614,0.080093346
7157,8/9/2019,10/6/2019,0,0.952350465,0.955292744,0.626513161,0.599410717
7119,8/3/2019,11/3/2019,1,0.723479589,0.476898774,0.496731665,0.080089957
7113,8/2/2019,11/30/2019,1,0.617067476,0.567684874,0.495488589,0.500046434
6837,6/29/2019,9/29/2019,1,0.73135376,0.748854578,0.365063626,0.107376039
7116,8/3/2019,9/18/2019,1,0.5520089,0.25339947,0.334520059,0.057125408
7659,10/12/2019,1/12/2020,1,0.156685142,0.168890537,0.522072547,0.702027983
10724,3/2/2021,6/2/2021,1,0.655630936,0.664275181,0.650412895,0.0801695
7215,8/16/2019,9/7/2019,1,0.295399178,0.27862011,0.754237338,0.270664368
7120,8/5/2019,8/8/2019,1,0.965599717,0.125141715,0.434563978,0.461280002
7141,8/3/2019,11/3/2019,1,0.178746789,0.653701122,0.112553044,0.48860297
7123,8/3/2019,7/4/2020,0,0.615000637,0.116566482,0.705285141,0.738634216
7078,8/2/2019,8/19/2019,0,0.721770482,0.108737272,0.878651089,0.486208604
7129,8/5/2019,10/2/2019,1,0.306781499,0.627503884,0.754046288,0.621064744
7127,8/8/2019,9/4/2019,1,0.616624575,0.178388184,0.364177234,0.247928286
7136,8/7/2019,9/16/2021,0,0.185473646,0.009813229,0.489093394,0.284446813
7086,7/30/2019,10/30/2019,1,0.660313214,0.973407066,0.276765058,0.295997328
7242,8/19/2019,10/21/2019,1,0.105713213,0.140625748,0.707844889,0.740974096
7384,9/3/2019,12/3/2019,1,0.616456494,0.77260882,0.080909557,0.541880194
7140,8/6/2019,11/6/2019,1,0.007017691,0.785558172,0.396989853,0.676272268
7143,8/6/2019,5/18/2021,1,0.547365643,0.669122139,0.359665772,0.261815342
7344,9/6/2019,11/4/2019,1,0.233692097,0.021865722,0.635424073,0.28507505
11898,12/12/2021,2/17/2022,1,0.115283279,0.130654598,0.550639851,0.521539538
6907,7/10/2019,10/10/2019,1,0.818402153,0.523814616,0.792857471,0.659038731
7114,7/30/2019,10/30/2019,0,0.490852715,0.311889819,0.921872106,0.111464275
7138,8/7/2019,11/7/2019,0,0.755480097,0.132913698,0.234558995,0.710098414
7160,8/4/2019,11/4/2019,1,0.194110355,0.6549422,0.094704347,0.126072938
7099,7/30/2019,1/1/2020,0,0.206078579,0.179606799,0.516160695,0.732888755
8117,12/19/2019,2/13/2020,1,0.371079138,0.190267157,0.022355184,0.138055869
7132,8/5/2019,11/5/2019,1,0.078329329,0.188468967,0.469043978,0.336264235
7121,8/4/2019,9/19/2019,1,0.768708329,0.290752267,0.30160341,0.287075765
7131,8/7/2019,11/7/2019,1,0.84483959,0.500205495,0.627019897,0.584240409
7197,8/10/2019,10/1/2019,0,0.871549812,0.450392413,0.947716308,0.669710728
7147,8/9/2019,11/9/2019,0,0.018469085,0.626503166,0.6937573,0.335555211
7122,8/5/2019,1/21/2021,0,0.252697807,0.260788755,0.259635688,0.490736202
7151,8/6/2019,1/29/2020,1,0.051175608,0.946567297,0.755318223,0.468908791
7596,10/4/2019,1/4/2020,1,0.646699979,0.392728631,0.690670332,0.490151558
7152,8/9/2019,11/9/2019,1,0.513533908,0.351397309,0.08940212,0.552637508
7156,8/4/2019,10/23/2019,1,0.968218102,0.445675917,0.573884176,0.33668202
7154,8/9/2019,8/9/2019,1,0.56542772,0.33477152,0.086687245,0.54637146
7150,8/9/2019,1/23/2020,1,0.087156,0.637176256,0.45330924,0.222411352
7167,8/8/2019,1/23/2020,0,0.268390295,0.648041564,0.937359085,0.607872108
7126,8/2/2019,9/6/2019,0,0.665771324,0.026196834,0.485687882,0.219924342
7360,9/8/2019,11/30/2019,0,0.837702695,0.764270343,0.951461631,0.355132361
7155,8/7/2019,11/7/2019,0,0.429948304,0.276830907,0.6194143,0.659454292
10061,10/17/2020,1/15/2021,1,0.751413827,0.349272771,0.89767996,0.526143401
7168,8/6/2019,10/14/2019,1,0.688769737,0.259963698,0.584645999,0.629722529
8287,1/11/2020,4/11/2020,1,0.08124529,0.234949203,0.169460592,0.124145041
7199,8/11/2019,11/11/2019,1,0.195128126,0.244021469,0.138000173,0.120115357
7192,8/12/2019,11/12/2019,1,0.650049817,0.130841628,0.161655296,0.394090359
7395,9/7/2019,9/29/2019,1,0.153437259,0.779623229,0.719000371,0.621680361
9966,9/28/2020,12/28/2020,1,0.710351497,0.307945855,0.110857049,0.53672084
10412,12/21/2020,3/21/2021,1,0.008661869,0.971762197,0.353458385,0.658824684
7174,8/10/2019,11/10/2019,1,0.288051191,0.688538221,0.955008566,0.665238514
7248,8/17/2019,11/17/2019,1,0.874143414,0.076906841,0.034982775,0.725576108
7179,8/14/2019,3/24/2021,1,0.587014416,0.041978275,0.400330314,0.031725511
7178,8/11/2019,9/4/2019,1,0.008482112,0.33403397,0.328478269,0.581889312
7222,8/16/2019,11/16/2019,0,0.866250548,0.97363277,0.857362424,0.335350522
11739,10/16/2021,1/26/2022,1,0.975524346,0.217096209,0.947401839,0.22547229
7226,8/15/2019,8/19/2019,1,0.196102181,0.960882736,0.18818642,0.595336371
7238,8/20/2019,11/20/2019,1,0.123474187,0.249382389,0.320764476,0.417332918
7237,8/22/2019,11/22/2019,1,0.179757852,0.35569296,0.831762945,0.602913228
7227,8/18/2019,2/2/2020,1,0.105652323,0.974787707,0.835913386,0.669889921
9362,6/27/2020,9/27/2020,1,0.8998871,0.755726534,0.607921488,0.439434453
9362,9/13/2021,12/13/2021,1,0.616008929,0.939101928,0.144583826,0.018845119
7182,8/13/2019,11/13/2019,1,0.702521685,0.721842054,0.340379641,0.1860426
7182,9/3/2020,12/3/2020,1,0.011828946,0.970226822,0.879824931,0.193724123
7161,8/8/2019,9/25/2019,1,0.06949751,0.733555326,0.397668494,0.359861008
7288,8/27/2019,11/27/2019,0,0.749185326,0.622724921,0.2995415,0.12216754
7709,10/13/2019,1/13/2020,1,0.08611213,0.305932296,0.696689503,0.675651459
7185,8/12/2019,3/29/2021,1,0.702965625,0.063024887,0.679148771,0.270743754
7252,8/22/2019,11/22/2019,1,0.369468908,0.255564044,0.329358454,0.197361952
7195,8/15/2019,11/15/2019,1,0.955212919,0.202156196,0.967005204,0.561462491
7180,8/14/2019,11/14/2019,1,0.543104663,0.743774939,0.308001734,0.46936299
8223,1/2/2020,3/9/2020,0,0.191454724,0.579782478,0.484006638,0.535124273
8223,8/10/2020,8/13/2021,0,0.533274366,0.355146296,0.890654127,0.526256909
7407,9/13/2019,12/13/2019,1,0.41893809,0.426925341,0.724537404,0.415302391
7407,9/4/2020,12/4/2020,1,0.055177527,0.347079506,0.484700583,0.174724218
7196,8/14/2019,9/17/2019,1,0.966431375,0.730724963,0.085688771,0.556081417
7196,12/8/2019,3/8/2020,1,0.487270687,0.481472131,0.076083729,0.465496723
7202,8/15/2019,11/15/2019,0,0.582509223,0.091546778,0.713378266,0.269485313
7183,8/13/2019,11/13/2019,1,0.557948812,0.363538092,0.136534943,0.057119251
7269,8/25/2019,11/25/2019,1,0.62714815,0.269760091,0.765079776,0.701600702
7269,9/14/2020,10/3/2021,1,0.612382035,0.866567311,0.457431535,0.735913229
7217,8/15/2019,9/15/2019,1,0.51895734,0.153536036,0.500686222,0.281448025
7204,8/11/2019,9/16/2019,0,0.986187794,0.726327324,0.847579964,0.064366311
7205,8/17/2019,10/21/2019,1,0.195795529,0.166134169,0.043398896,0.288250161
8296,1/13/2020,4/13/2020,1,0.710495687,0.634098426,0.285141684,0.444049424
7213,8/18/2019,11/18/2019,0,0.782991513,0.541252797,0.814472007,0.183467695
7225,8/17/2019,11/17/2019,1,0.388129434,0.658431907,0.921015456,0.077199561
7323,8/27/2019,11/3/2019,1,0.51039283,0.528542234,0.972695634,0.000641092
9021,4/27/2020,7/27/2020,1,0.771548639,0.801529856,0.834571391,0.108552052
7206,8/15/2019,11/15/2019,1,0.895145736,0.647218581,0.429457832,0.391374622
7166,8/10/2019,11/10/2019,1,0.692369714,0.574088537,0.83761315,0.331854194
7166,3/14/2020,5/20/2020,1,0.093553233,0.466036759,0.272106928,0.098108538
7231,8/14/2019,11/14/2019,1,0.094704303,0.407784498,0.347213767,0.390690424
7232,8/14/2019,2/16/2020,0,0.921008909,0.924521324,0.375595888,0.164597997
7200,8/10/2019,11/10/2019,1,0.292048641,0.260595114,0.178140482,0.510546842
7284,8/27/2019,1/30/2020,0,0.382336508,0.308206835,0.280266982,0.321540117
7294,8/28/2019,8/29/2019,1,0.477828153,0.889761655,0.477433597,0.352359164
7285,8/27/2019,2/1/2020,0,0.487545817,0.215173226,0.375701246,0.171840205
7563,10/3/2019,1/2/2020,0,0.537796964,0.110422684,0.174645914,0.611279337
7239,8/17/2019,11/17/2019,1,0.156723102,0.816465698,0.620186166,0.029368613
7212,8/12/2019,4/14/2020,1,0.44883705,0.758999193,0.495779326,0.392523378
7236,8/18/2019,11/18/2019,0,0.294707318,0.096355922,0.268582536,0.048321871
7236,1/30/2020,4/29/2020,0,0.207589991,0.550518605,0.714733902,0.307723707
10912,4/20/2021,7/20/2021,1,0.587518311,0.324065466,0.001275919,0.223586769
10388,12/14/2020,3/14/2021,1,0.367343821,0.13933218,0.886142184,0.35401924
10388,3/30/2021,6/30/2021,1,0.687071685,0.945138147,0.626808271,0.123500154
10388,7/17/2021,10/17/2021,1,0.699497502,0.524286871,0.216514947,0.274126861
7649,10/10/2019,1/10/2020,1,0.809147467,0.169478771,0.782695936,0.235028417
7241,8/16/2019,8/17/2019,0,0.097358996,0.06082723,0.816761264,0.083478268
7230,8/15/2019,2/15/2020,0,0.418642049,0.044291355,0.614181523,0.572797736
7262,8/18/2019,11/18/2019,1,0.893037283,0.787291503,0.481177215,0.305852918
7181,8/15/2019,11/15/2019,0,0.039107468,0.002649526,0.459284946,0.373262828
7235,8/17/2019,7/11/2021,0,0.129733199,0.122166486,0.675498049,0.439239596
7258,8/23/2019,10/24/2019,1,0.597032049,0.673771597,0.596273791,0.218297925
7234,8/17/2019,10/18/2019,1,0.667707605,0.717145515,0.96151352,0.613720996
7233,8/22/2019,11/22/2019,1,0.0087279,0.125705423,0.416649734,0.703992779
7233,6/3/2021,11/3/2021,1,0.34011372,0.407241577,0.031707263,0.157736966
7256,8/19/2019,10/9/2019,0,0.247074067,0.48836046,0.532360367,0.63225941
7771,10/27/2019,1/27/2020,1,0.748666872,0.581725417,0.392546995,0.684321909
7771,3/17/2020,6/17/2020,1,0.198399201,0.313958606,0.856463572,0.076254894
7260,8/21/2019,8/29/2019,1,0.319329141,0.25724291,0.884561719,0.218784558
7254,8/22/2019,11/22/2019,1,0.366276385,0.411645349,0.942911991,0.508069292
7317,8/28/2019,11/28/2019,1,0.389046629,0.29498277,0.68561471,0.650725016
8294,1/12/2020,4/12/2020,1,0.060571669,0.284691825,0.514732877,0.112200781
7632,10/10/2019,1/3/2020,1,0.293602277,0.190750719,0.023376203,0.749947163
7251,8/19/2019,11/19/2019,0,0.748068006,0.802674137,0.020824123,0.029598978
7264,8/21/2019,11/21/2019,1,0.262308833,0.878015276,0.986776241,0.382867426
7268,8/20/2019,11/20/2019,1,0.426978196,0.065190114,0.570922723,0.303966692
7209,8/13/2019,11/13/2019,0,0.807355486,0.766348496,0.629340485,0.091166027
7265,8/24/2019,11/24/2019,0,0.482072012,0.173173893,0.932359355,0.743787151
7265,7/24/2020,10/24/2020,0,0.935987115,0.956978778,0.046842149,0.710201553
7300,8/24/2019,11/24/2019,0,0.850653553,0.344568895,0.023484248,0.285880796
7602,10/3/2019,1/3/2020,1,0.097984932,0.093127095,0.632050408,0.190639877
7135,8/5/2019,11/5/2019,1,0.100054397,0.463773156,0.350471084,0.182855647
2976,2/2/2018,3/31/2018,0,0.364027935,0.460059381,0.409922454,0.178730455
2976,5/15/2020,8/15/2020,0,0.440136006,0.798796988,0.948143688,0.408094983
2976,3/29/2021,6/8/2021,0,0.416163173,0.160974513,0.165505709,0.068601039
9807,9/8/2020,11/8/2020,1,0.152403654,0.402171448,0.242223722,0.335086103
7211,8/14/2019,1/28/2020,1,0.529560164,0.583628584,0.57254539,0.312910683
8060,12/9/2019,3/19/2021,1,0.071168967,0.87710844,0.228557054,0.709536045
7261,8/22/2019,3/12/2020,1,0.66282436,0.785968437,0.989707113,0.714608951
7261,4/18/2020,5/23/2020,1,0.905622225,0.916552934,0.968710859,0.394065874
7304,8/25/2019,10/14/2019,1,0.442487691,0.911420849,0.013029386,0.70528579
11037,5/19/2021,8/19/2021,1,0.650294321,0.664729133,0.163068125,0.367800027
7742,10/19/2019,10/26/2019,0,0.478243674,0.573386683,0.729845352,0.03667148
7302,8/27/2019,10/3/2019,0,0.604095437,0.96109654,0.588946234,0.199413819
7313,8/31/2019,11/17/2019,1,0.5202644,0.55688317,0.660555029,0.178870062
7221,8/12/2019,11/23/2019,1,0.418961967,0.925148648,0.394763488,0.064032655
7308,8/25/2019,7/14/2020,1,0.347011496,0.663305214,0.154383198,0.221890177
7279,8/23/2019,11/23/2019,1,0.179141941,0.995139788,0.057891014,0.208436358
7277,8/21/2019,11/21/2019,1,0.026921968,0.191763636,0.754265095,0.485895225
7684,10/16/2019,1/16/2020,1,0.566315807,0.23023225,0.026279705,0.455340536
7306,8/30/2019,11/30/2019,0,0.518924228,0.109395969,0.768139274,0.563726406
7362,9/3/2019,12/3/2019,1,0.69748203,0.95431507,0.500888191,0.32399291
10248,11/14/2020,2/14/2021,1,0.933805351,0.73263555,0.796874081,0.395427359
7291,8/27/2019,8/29/2019,1,0.429335377,0.502274267,0.128221222,0.669955449
8119,12/16/2019,3/16/2020,1,0.075725639,0.638886408,0.750694156,0.643493311
8119,8/28/2020,12/30/2021,1,0.615543823,0.018137389,0.698864273,0.272569284
5735,2/21/2019,8/11/2019,1,0.48814272,0.842609742,0.715253831,0.084230415
7647,10/11/2019,1/7/2020,0,0.759090244,0.401630321,0.29255299,0.558796589
9532,7/27/2020,9/17/2020,0,0.393063736,0.332005008,0.867209041,0.276035753
8429,1/29/2020,7/6/2021,1,0.776282976,0.593946344,0.572426079,0.069705603
10602,2/4/2021,2/15/2021,1,0.062677039,0.037120687,0.82218786,0.316981374
